id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd00029_c0	Acetate_c0	C2H3O2	-1	QTBSBXVTEAMEQO-UHFFFAOYSA-M	CC(=O)[O-]	-88.29	C00033	cpd00029
cpd00081_c0	Sulfite_c0	HO3S	-1	LSNNMFCWUKXFEE-UHFFFAOYSA-M	O=S([O-])O	-126.15	C00094	cpd00081
cpd11420_c0	trdox_c0	C6H7NO2R2S2	0				C00343	cpd11420
cpd00053_c0	L-Glutamine_c0	C5H10N2O3	0	ZDXPYRJPNDTMRX-VKHMYHEASA-N	N=C(O)CCC(N)C(=O)O	-121.69	C00064	cpd00053
cpd00132_c0	L-Asparagine_c0	C4H8N2O3	0	DCXYFEDJOCDNAF-REOHCLBHSA-N	N=C(O)CC(N)C(=O)O	-123.31	C00152	cpd00132
cpd15423_c0	CDP-1,2-ditetradecanoylglycerol_c0	C40H71N3O15P2	-2			-644.08		cpd15423
cpd15553_c0	phosphatidylserine ditetradecanoyl_c0	C34H64NO10P	-2			-428.36		cpd15553
cpd03189_c0	3-Carboxy-1-hydroxypropyl-ThPP_c0	C16H22N4O10P2S	-2	ZWUKRGPVMMTMAF-UHFFFAOYSA-L	Cc1ncc(C[n+]2c(C(O)CCC(=O)[O-])sc(CCOP(=O)([O-])OP(=O)([O-])O)c2C)c(=N)[nH]1	-481.36	C05381	cpd03189
cpd00860_c0	S-Succinyldihydrolipoamide_c0	C12H20NO4S2	-1	RJCJWONCSKSHES-VIFPVBQESA-M	N=C([O-])CCCCC(CCS)SC(=O)CCC(=O)O	-137.394	C01169	cpd00860
cpd15418_c0	CDP-1,2-dihexadec-9-enoylglycerol_c0	C44H75N3O15P2	-2			-592.88		cpd15418
cpd15556_c0	phosphatidylserine dihexadec-9-enoyl_c0	C38H68NO10P	-2			-377.16		cpd15556
cpd02090_c0	Glycerophosphoglycerol_c0	C6H14O8P	-1	LLCSXHMJULHSJN-UHFFFAOYSA-M	O=P([O-])(OCC(O)CO)OCC(O)CO	-383.36	C03274	cpd02090
cpd01646_c0	2-Isopropylmalate_c0	C7H10O5	-2	BITYXLXUCSKTJS-UHFFFAOYSA-L	CC(C)C(O)(CC(=O)[O-])C(=O)[O-]	-201.18	C02504	cpd01646
cpd00242_c0	H2CO3_c0	CHO3	-1	BVKZGUZCCUSVTD-UHFFFAOYSA-M	O=C([O-])O	-140.26	C00288	cpd00242
cpd12848_c0	Holo-[carboxylase]_c0	C17H27N5O4R2S	0				C06250	cpd12848
cpd12543_c0	Carboxybiotin-carboxyl-carrier protein_c0	C18H26N5O6R2S	-1				C04419	cpd12543
cpd00239_c0	H2S_c0	HS	-1	RWSOTUBLDIXVET-UHFFFAOYSA-M	[SH-]	-6.66	C00283	cpd00239
cpd00383_c0	Shikimate_c0	C7H9O5	-1	JXOHGGNKMLTUBP-HSUXUTPPSA-M	O=C([O-])C1=CC(O)C(O)C(O)C1	-171.29	C00493	cpd00383
cpd02030_c0	3-phosphoshikimate_c0	C7H8O8P	-3	QYOJSKGCWNAKGW-PBXRRBTRSA-K	O=C([O-])C1=CC(OP(=O)([O-])[O-])C(O)C(O)C1	-383.79	C03175	cpd02030
cpd00873_c0	Nicotinate ribonucleotide_c0	C11H12NO9P	-2	JOUIQRNQJGXQDC-ZYUZMQFOSA-L	O=C([O-])c1ccc[n+](C2OC(COP(=O)([O-])[O-])C(O)C2O)c1	-380.18	C01185	cpd00873
cpd03471_c0	Nicotinate D-ribonucleoside_c0	C11H13NO6	0	PUEDDPCUCPRQNY-ZYUZMQFOSA-N	O=C([O-])c1ccc[n+](C2OC(CO)C(O)C2O)c1	-167.68	C05841	cpd03471
cpd00219_c0	Prephenate_c0	C10H8O6	-2	FPWMCUPFBRFMLH-XGAOUMNUSA-L	O=C([O-])C(=O)CC1(C(=O)[O-])C=CC(O)C=C1	-186.17	C00254	cpd00219
cpd00868_c0	p-hydroxyphenylpyruvate_c0	C9H7O4	-1	KKADPXVIOXHVKN-UHFFFAOYSA-M	O=C(O)C(=O)Cc1ccc([O-])cc1	-115.3	C01179	cpd00868
cpd00044_c0	3-phosphoadenylylsulfate_c0	C10H11N5O13P2S	-4	GACDQMDRPRGCTN-KQYNXXCUSA-J	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OS(=O)(=O)[O-])C(OP(=O)([O-])[O-])C1O	-580.35	C00053	cpd00044
cpd00508_c0	3MOP_c0	C6H9O3	-1	JVQYSWDUAOAHFM-BYPYZUCNSA-M	CCC(C)C(=O)C(=O)[O-]	-109.64	C00671	cpd00508
cpd14702_c0	2-Methyl-1-hydroxybutyl-TPP_c0	C17H27N4O8P2S	-1	CUBSXOWPMAOFDG-MYHCZTBNSA-M	CCC(C)C(O)c1sc(CCOP(=O)([O-])OP(=O)([O-])O)c(C)[n+]1Cc1cnc(C)[nH]c1=N	-402.1	C15978	cpd14702
cpd00504_c0	LL-2,6-Diaminopimelate_c0	C7H14N2O4	0	GMKMEZVLHJARHF-WHFBIAKZSA-N	NC(CCCC(N)C(=O)O)C(=O)O	-163.68	C00666	cpd00504
cpd00516_c0	meso-2,6-Diaminopimelate_c0	C7H14N2O4	0	GMKMEZVLHJARHF-SYDPRGILSA-N	NC(CCCC(N)C(=O)O)C(=O)O	-163.68	C00680	cpd00516
cpd00344_c0	N-Formimino-L-glutamate_c0	C6H9N2O4	-1	NRXIKWMTVXPVEF-BYPYZUCNSA-M	N=CNC(CCC(=O)[O-])C(=O)O	-157.18	C00439	cpd00344
cpd00770_c0	N-Formyl-L-glutamate_c0	C6H7NO5	-2	ADZLWSMFHHHOBV-UHFFFAOYSA-L	O=C([O-])CCC(N=C[O-])C(=O)O	-192.08	C01045	cpd00770
cpd00905_c0	Guanosine 3',5'-bis(diphosphate)_c0	C10H12N5O17P4	-5	BUFLLCUFNHESEH-UUOKFMHZSA-I	N=c1nc([O-])c2ncn(C3OC(COP(=O)(O)OP(=O)([O-])[O-])C(OP(=O)(O)OP(=O)([O-])[O-])C3O)c2[nH]1	-936.8	C01228	cpd00905
cpd00035_c0	L-Alanine_c0	C3H7NO2	0	QNAYBMKLOCPYGJ-REOHCLBHSA-N	CC(N)C(=O)O	-87.92	C00041	cpd00035
cpd00075_c0	Nitrite_c0	NO2	-1	IOVCWXUNBOPUCH-UHFFFAOYSA-M	O=N[O-]	-8.9	C00088	cpd00075
cpd15500_c0	Menaquinone 8_c0	C51H72O2	0	PTWSIIUEOFZCHW-NTCAYCPXSA-N	CC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O	206.06		cpd15500
cpd15499_c0	Menaquinol 8_c0	C51H74O2	0	OIEZRVBFVPGODT-WQWYCSGDSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1c(C)c(O)c2ccccc2c1O	180.271		cpd15499
cpd02626_c0	1-Pyrroline-4-hydroxy-2-carboxylate_c0	C5H6NO3	-1	AOMLMYXPXUTBQH-UHFFFAOYSA-M	O=C([O-])C1=NCC(O)C1	-100.55	C04282	cpd02626
cpd00340_c0	2,5-Dioxopentanoate_c0	C5H5O4	-1	VHKNBDIQDAXGBL-UHFFFAOYSA-M	O=CCCC(=O)C(=O)[O-]	-136.2	C00433	cpd00340
cpd01270_c0	FMNH2_c0	C17H21N4O9P	-2	YTNIXZGTHTVJBW-SCRDCRAPSA-L	Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)(O)O)c1nc([O-])nc([O-])c1N2	-346.33	C01847	cpd01270
cpd09878_c0	Sulfoacetate_c0	C2H2O5S	-2	AGGIJOLULBJGTQ-UHFFFAOYSA-L	O=C([O-])CS(=O)(=O)[O-]	-205.232	C14179	cpd09878
cpd00040_c0	Glyoxalate_c0	C2HO3	-1	HHLFWLYXYJOTON-UHFFFAOYSA-M	O=CC(=O)[O-]	-111.04	C00048	cpd00040
cpd00050_c0	FMN_c0	C17H18N4O9P	-3	ANKZYBDXHMZBDK-SCRDCRAPSA-K	Cc1cc2nc3c([O-])nc(=O)[nH]c3[n+](CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C	-323.22	C00061	cpd00050
cpd02547_c0	(R)-1-Aminopropan-2-yl phosphate_c0	C3H9NO4P	-1	YBOLZUJJGUZUDC-GSVOUGTGSA-M	CC(CN)OP(=O)([O-])O	-257.2	C04122	cpd02547
cpd03917_c0	Adenosylcobyric acid_c0	C55H79CoN15O11	3	GOELZEWZSUSKBO-AVFCAEGCSA-M	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C(CC(=N)O)C4(C)CCC(=O)O)C4(C)N=C1C(CCC(=N)O)C4(C)CC(=N)O)C(CCC(=N)O)C3(C)C)C(CCC(=N)[O-])C2(C)CC(=N)O.[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+2]		C06507	cpd03917
cpd03919_c0	Adenosyl cobinamide phosphate_c0	C58H86CoN16O14P	2	MQCMBMUJJHSGIF-QMUWONGRSA-K	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)OP(=O)(O)O)C5CC(=N)O)C(C)(CC(=N)O)C4CCC(=N)[O-])C(C)(CC(=N)O)C3CCC([NH-])=O)C(C)(C)C2CCC(=N)[O-].[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+2]		C06509	cpd03919
cpd01620_c0	Precorrin 2_c0	C42H41N4O16	-7	OQIIYZQTTMKFAU-ZNLOQLQNSA-G	CC1(CC(=O)O)C2=Cc3[nH]c(c(CCC(=O)[O-])c3CC(=O)[O-])Cc3[nH]c(c(CC(=O)[O-])c3CCC(=O)[O-])C=C3NC(=CC(=N2)C1CCC(=O)[O-])C(C)(CC(=O)[O-])C3CCC(=O)[O-]		C02463	cpd01620
cpd03420_c0	Precorrin 3A_c0	C43H43N4O16	-7	AILJETHLKULYHE-IHDLTXBCSA-G	CC1=C2NC(=CC3=NC(=Cc4[nH]c(c(CCC(=O)[O-])c4CC(=O)[O-])Cc4[nH]c1c(CC(=O)[O-])c4CCC(=O)[O-])C(CCC(=O)[O-])C3(C)CC(=O)[O-])C(CCC(=O)[O-])C2(C)CC(=O)O		C05772	cpd03420
cpd00689_c0	Porphobilinogen_c0	C10H13N2O4	-1	QSHWIQZFGQKFMA-UHFFFAOYSA-M	NCc1[nH]cc(CCC(=O)[O-])c1CC(=O)O	-118.18	C00931	cpd00689
cpd00755_c0	Hydroxymethylbilane_c0	C40H38N4O17	-8	WDFJYRZCZIUBPR-UHFFFAOYSA-F	O=C([O-])CCc1c[nH]c(Cc2[nH]c(Cc3[nH]c(Cc4[nH]c(CO)c(CC(=O)[O-])c4CCC(=O)[O-])c(CC(=O)[O-])c3CCC(=O)[O-])c(CC(=O)[O-])c2CCC(=O)[O-])c1CC(=O)[O-]	-479.5	C01024	cpd00755
cpd11472_c0	Hexanoyl-ACP_c0	C17H31N2O8PRS	-2				C05749	cpd11472
cpd11490_c0	3-oxooctanoyl-acp_c0	C19H34N2O9PRS	-2				C05750	cpd11490
cpd15529_c0	phosphatidylethanolamine ditetradecanoyl_c0	C33H66NO8P	0			-347.71		cpd15529
cpd15336_c0	2-Acyl-sn-glycero-3-phosphoethanolamine dodecanoyl_c0	C17H36NO7P	0			-332.94		cpd15336
cpd00465_c0	Ureidoglycolate_c0	C3H5N2O4	-1	NWZYYCVIOKVTII-SFOWXEAESA-M	N=C(O)NC(O)C(=O)[O-]	-163.98	C00603	cpd00465
cpd00223_c0	Glycerate_c0	C3H5O4	-1	RBNPOMFGQQGHHO-UWTATZPHSA-M	O=C([O-])C(O)CO	-159.4	C00258	cpd00223
cpd00169_c0	3-Phosphoglycerate_c0	C3H4O7P	-3	OSJPPGNTCRNQQC-UWTATZPHSA-K	O=C([O-])C(O)COP(=O)([O-])[O-]	-371.9	C00197	cpd00169
cpd02045_c0	1-Hydroxy-2-naphthoate_c0	C11H7O3	-1	SJJCQDRGABAVBB-UHFFFAOYSA-M	O=C(O)c1ccc2ccccc2c1[O-]	-82.719	C03203	cpd02045
cpd01932_c0	1,2-Naphthalenediol_c0	C10H8O2	0	NXPPAOGUKPJVDI-UHFFFAOYSA-N	Oc1ccc2ccccc2c1O	-39.569	C03012	cpd01932
cpd00760_c0	2-Methylbutyryl-CoA_c0	C26H40N7O17P3S	-4	LYNVNYDEQMMNMZ-UHFFFAOYSA-J	CCC(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-782.78	C01033	cpd00760
cpd11495_c0	2-methylbutyryl-ACP_c0	C16H29N2O8PRS	-2					cpd11495
cpd00655_c0	Dephospho-CoA_c0	C21H33N7O13P2S	-2	KDTSHFARGAKYJN-IBOSZNHHSA-L	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(O)C([O-])=NCCC([O-])=NCCS	-539.494	C00882	cpd00655
cpd01775_c0	Phosphoribosyl-ATP_c0	C15H20N5O20P4	-5	RKNHJBVBFHDXGR-KEOHHSTQSA-I	N=c1c2ncn(C3OC(COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])C(O)C3O)c2ncn1C1OC(COP(=O)([O-])[O-])C(O)C1O	-1015.22	C02739	cpd01775
cpd00858_c0	L-Glutamate5-semialdehyde_c0	C5H9NO3	0	KABXUUFDPUOJMW-BYPYZUCNSA-N	NC(CCC=O)C(=O)O	-111.43	C01165	cpd00858
cpd02431_c0	1-Pyrroline-5-carboxylate_c0	C5H6NO2	-1	DWAKNKKXGALPNW-BYPYZUCNSA-M	O=C([O-])C1CCC=N1	-59.27	C03912	cpd02431
cpd00498_c0	2-Aceto-2-hydroxybutanoate_c0	C6H9O4	-1	VUQLHQFKACOHNZ-LURJTMIESA-M	CCC(O)(C(C)=O)C(=O)[O-]	-151.56	C00659	cpd00498
cpd10162_c0	(R)-3-Hydroxy-3-methyl-2-oxopentanoate_c0	C6H9O4	-1	YJVOWRAWFXRESP-ZCFIWIBFSA-M	CCC(C)(O)C(=O)C(=O)[O-]	-149.1	C14463	cpd10162
cpd11514_c0	12-methyl-trans-tetra-dec-2-enoyl-ACP_c0	C26H47N2O8PRS	-1					cpd11514
cpd11515_c0	12-methyl-tetra-decanoyl-ACP_c0	C26H49N2O8PRS	-2					cpd11515
cpd00080_e0	Glycerol-3-phosphate_e0	C3H7O6P	-2	AWUCVROLDVIAJX-GSVOUGTGSA-L	O=P([O-])([O-])OCC(O)CO	-328.68	C00093	cpd00080
cpd15352_c0	2-Demethylmenaquinone 8_c0	C50H70O2	0	GDUBPWSFXUAETN-AENDIINCSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=CC(=O)c2ccccc2C1=O	206.47		cpd15352
cpd15353_c0	2-Demethylmenaquinol 8_c0	C50H72O2	0	RGINGPZIMPREDO-AENDIINCSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=CC(O)c2ccccc2C1O	199.55		cpd15353
cpd00203_c0	1,3-Bisphospho-D-glycerate_c0	C3H4O10P2	-4	LJQLQCAXBUHEAZ-UWTATZPHSA-J	O=C(OP(=O)([O-])[O-])C(O)COP(=O)([O-])[O-]	-586.8	C00236	cpd00203
cpd00001_e0	H2O_e0	H2O	0	XLYOFNOQVPJJNP-UHFFFAOYSA-N	O	-56.687	C00001	cpd00001
cpd00867_c0	Inositol 1-phosphate_c0	C6H11O9P	-2	INAPMGSXUVUWAF-UOTPTPDRSA-L	O=P([O-])([O-])OC1C(O)C(O)C(O)C(O)C1O	-432.46	C01177	cpd00867
cpd00121_c0	L-Inositol_c0	C6H12O6	0	CDAISMWEOUEBRE-GPIVLXJGSA-N	OC1C(O)C(O)C(O)C(O)C1O	-219.96	C00137	cpd00121
cpd00481_c0	Isobutyryl-CoA_c0	C25H38N7O17P3S	-4	AEWHYWSPVRZHCT-NDZSKPAWSA-J	CC(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-784.4	C00630	cpd00481
cpd11545_c0	isobutyryl-ACP_c0	C15H27N2O8PRS	-2					cpd11545
cpd00519_c0	D-methylmalonyl-CoA_c0	C25H35N7O19P3S	-5	MZFOKIKEPGUZEN-IBNUZSNCSA-I	CC(C(=O)[O-])C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-863.85	C00683	cpd00519
cpd15722_c0	Diisoheptadecanoylphosphatidylglycerol_c0	C40H78O10P	-1			-413.28		cpd15722
cpd15794_c0	Isoheptadecanoylcardiolipin (B. subtilis)_c0	C77H148O17P2	-2			-710.38		cpd15794
cpd00282_c0	S-Dihydroorotate_c0	C5H5N2O4	-1	UFIVEPVSAGBUSI-REOHCLBHSA-M	O=C(O)C1CC([O-])=NC(O)=N1	-151.52	C00337	cpd00282
cpd00247_c0	Orotate_c0	C5H3N2O4	-1	PXQPEWDEAKTCGB-UHFFFAOYSA-M	O=C(O)c1cc([O-])nc(O)n1	-142.48	C00295	cpd00247
cpd08301_c0	2-C-methyl-D-erythritol2-4-cyclodiphosphate_c0	C5H10O9P2	-2	SFRQRNJMIIUYDI-UHNVWZDZSA-L	CC1(CO)OP(=O)([O-])OP(=O)([O-])OCC1O	-486.44	C11453	cpd08301
cpd11538_c0	13-methyl-3-hydroxy-tetra-decanoyl-ACP_c0	C26H49N2O9PRS	-1					cpd11538
cpd00774_c0	UroporphyrinogenIII_c0	C40H36N4O16	-8	HUHWZXWWOFSFKF-UHFFFAOYSA-F	O=C([O-])CCc1c2[nH]c(c1CC(=O)[O-])Cc1[nH]c(c(CC(=O)[O-])c1CCC(=O)[O-])Cc1[nH]c(c(CC(=O)[O-])c1CCC(=O)[O-])Cc1[nH]c(c(CCC(=O)[O-])c1CC(=O)[O-])C2		C01051	cpd00774
cpd15560_e0	Ubiquinone-8_e0	C49H74O4	0	ICFIZJQGJAJRSU-SGHXUWJISA-N	COC1=C(OC)C(=O)C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)=C(C)C1=O	142.5	C17569	cpd15560
cpd15561_e0	Ubiquinol-8_e0	C49H76O4	0	LOJUQFSPYHMHEO-SGHXUWJISA-N	COc1c(O)c(C)c(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c(O)c1OC	120.8		cpd15561
cpd15723_c0	Dianteisoheptadecanoylphosphatidylglycerol_c0	C40H78O10P	-1			-413.28		cpd15723
cpd15795_c0	Anteisoheptadecanoylcardiolipin (B. subtilis)_c0	C77H148O17P2	-2			-710.38		cpd15795
cpd15557_c0	phosphatidylserine dioctadecanoyl_c0	C42H80NO10P	-2			-415.4		cpd15557
cpd15533_c0	phosphatidylethanolamine dioctadecanoyl_c0	C41H82NO8P	0			-334.75		cpd15533
cpd00286_c0	Undecaprenylphosphate_c0	C55H89O4P	-2	UFPHFKCTOZIAFY-RDQGWRCRSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])[O-]	49.72	C00348	cpd00286
cpd02862_c0	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)_c0	C40H62N9O26P2	-3	PFMVORMCVGOQKR-XNCOKRRHSA-K	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C(O)=NC(CCC([O-])=NC(CCCCN)C(O)=NC(C)C(O)=NC(C)C(=O)O)C(=O)O	-1046.45	C04702	cpd02862
cpd02948_c0	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho- undecaprenol_c0	C86H140N7O21P2	-3	SULOOAFLXMQJSF-OGDYFQGPSA-K	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(O)C(OC(C)C(O)=NC(C)C(O)=NC(CCC([O-])=NC(CCCCN)C(O)=NC(C)C([O-])=NC(C)C(=O)O)C(=O)O)C1N=C(C)[O-]	-598.96	C04851	cpd02948
cpd00063_c0	Ca2+_c0	Ca	2	BHPQYMZQTOCNFJ-UHFFFAOYSA-N	[Ca+2]		C00076	cpd00063
cpd00063_e0	Ca2+_e0	Ca	2	BHPQYMZQTOCNFJ-UHFFFAOYSA-N	[Ca+2]		C00076	cpd00063
cpd02857_c0	DAHP_c0	C7H10O10P	-3	PJWIPEXIFFQAQZ-PUFIMZNGSA-K	O=C([O-])C(=O)CC(O)C(O)C(O)COP(=O)([O-])[O-]	-469.06	C04691	cpd02857
cpd00699_c0	5-Dehydroquinate_c0	C7H9O6	-1	WVMWZWGZRAXUBK-SYTVJDICSA-M	O=C1CC(O)(C(=O)[O-])CC(O)C1O	-214.49	C00944	cpd00699
cpd00089_c0	Glucose-1-phosphate_c0	C6H11O9P	-2	HXXFSFRBOHSIMQ-VFUOTHLCSA-L	O=P([O-])([O-])OC1OC(CO)C(O)C(O)C1O	-430.78	C00103	cpd00089
cpd00387_c0	ADPglucose_c0	C16H23N5O15P2	-2	WFPZSXYXPSUOPY-ROYWQJLOSA-L	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OC2OC(CO)C(O)C(O)C2O)C(O)C1O	-622.63	C00498	cpd00387
cpd11468_c0	Dodecanoyl-ACP_c0	C23H44N2O8PRS	-2				C05223	cpd11468
cpd11469_c0	(2E)-Dodecenoyl-[acp]_c0	C23H41N2O8PRS	-2				C05758	cpd11469
cpd00058_e0	Cu2+_e0	Cu	2	JPVYNHNXODAKFH-UHFFFAOYSA-N	[Cu+2]		C00070	cpd00058
cpd00058_c0	Cu2+_c0	Cu	2	JPVYNHNXODAKFH-UHFFFAOYSA-N	[Cu+2]		C00070	cpd00058
cpd03915_c0	Cob(I)yrinate diamide_c0	C45H59CoN6O12	-2	NKLHEMWEQJCPPF-OKJGWHJPSA-K	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(=O)O)C5CC(=O)O)C(C)(CC(=N)[O-])C4CCC(=O)O)C(C)(CC([NH-])=O)C3CCC(=O)[O-])C(C)(C)C2CCC(=O)O.[Co+]		C06505	cpd03915
cpd00421_c0	Triphosphate_c0	H2O10P3	-3	UNXRWKVEANCORM-UHFFFAOYSA-K	O=P([O-])([O-])OP(=O)(O)OP(=O)([O-])O		C00536	cpd00421
cpd03916_c0	Adenosyl cobyrinate diamide_c0	C55H71CoN11O15	-1	OCNLJCZKGHKJGF-NQYRMHKHSA-K	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(=O)O)C5CC(=O)O)C(C)(CC(=N)[O-])C4CCC(=O)O)C(C)(CC([NH-])=O)C3CCC(=O)[O-])C(C)(C)C2CCC(=O)O.[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+2]		C06506	cpd03916
cpd00087_c0	Tetrahydrofolate_c0	C19H21N7O6	-2	MSTNYGQPCMXVAQ-KIYNQFGBSA-L	N=c1nc([O-])c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1)N2	-113.97	C00101	cpd00087
cpd02152_c0	L-Argininosuccinate_c0	C10H17N4O6	-1	KDZOASGQNOPSCU-ZBHICJROSA-M	N=C(NCCCC(N)C(=O)O)NC(CC(=O)[O-])C(=O)O	-224.81	C03406	cpd02152
cpd00051_c0	L-Arginine_c0	C6H15N4O2	1	ODKSFYDXXFIFQN-BYPYZUCNSA-O	N=C(N)NCCCC([NH3+])C(=O)O	-73.77	C00062	cpd00051
cpd01092_c0	Allantoin_c0	C4H5N4O3	-1	POJWUDADGALRAB-UHFFFAOYSA-N	N=C(O)NC1N=C(O)N=C1O	-116.06	C01551	cpd01092
cpd01567_c0	(R)-Allantoin_c0	C4H5N4O3	-1	POJWUDADGALRAB-PVQJCKRUSA-N	N=C(O)NC1N=C(O)N=C1O	-116.06	C02348	cpd01567
cpd00641_c0	L-Histidinol_c0	C6H12N3O	1	ZQISRDCJNBUVMM-YFKPBYRVSA-O	[NH3+]C(CO)Cc1cnc[nH]1	-2.41	C00860	cpd00641
cpd15328_c0	1-octadec-11-enoyl-sn-glycerol 3-phosphate_c0	C21H40O7P	-1			-317.85		cpd15328
cpd15687_c0	CDP-1,2-dianteisopentadecanoylglycerol_c0	C42H75N3O15P2	-2			-644.46		cpd15687
cpd15693_c0	Dianteisopentadecanoylphosphatidylserine_c0	C36H68NO10P	-2			-428.74		cpd15693
cpd11549_c0	4-methyl-pentanoyl-ACP_c0	C17H31N2O8PRS	-1					cpd11549
cpd11550_c0	6-methyl-3-oxo-heptanoyl-ACP_c0	C19H33N2O9PRS	-1					cpd11550
cpd00126_c0	GMP_c0	C10H12N5O8P	-2	RQFCJASXJCIDSX-UUOKFMHZSA-L	N=c1nc([O-])c2ncn(C3OC(COP(=O)([O-])O)C(O)C3O)c2[nH]1	-308.3	C00144	cpd00126
cpd00311_c0	Guanosine_c0	C10H13N5O5	0	NYHBQMYGNKIUIF-UUOKFMHZSA-N	N=c1nc(O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1	-95.8	C00387	cpd00311
cpd12547_c0	L-2-Lysophosphatidylethanolamine_c0	C23H46NO7P	0				C04438	cpd12547
cpd08286_c0	2-C-methyl-D-erythritol4-phosphate_c0	C5H11O7P	-2	XMWHRVNVKDKBRG-UHNVWZDZSA-L	CC(O)(CO)C(O)COP(=O)([O-])[O-]	-366.71	C11434	cpd08286
cpd00101_c0	ribose-5-phosphate_c0	C5H9O8P	-2	PPQRONHOSHZGFQ-LMVFSUKVSA-L	O=CC(O)C(O)C(O)COP(=O)([O-])[O-]	-392.04	C00117	cpd00101
cpd02978_c0	7,8-Dihydroneopterin 3'-triphosphate_c0	C9H13N5O13P3	-3	DGGUVLXVLHAAGT-XINAWCOVSA-K	N=c1nc([O-])c2c([nH]1)NCC(C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])=N2	-704.45	C04895	cpd02978
cpd03666_c0	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)- amino-4-oxopyrimidine_c0	C9H15N5O14P3	-3	ZJYBJXKSWQPKFW-UHFFFAOYSA-K	N=c1nc([O-])c(N)c(NCC(=O)C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])[nH]1	-753.92	C06148	cpd03666
cpd00107_e0	L-Leucine_e0	C6H13NO2	0	ROHFNLRQFUQHCH-YFKPBYRVSA-N	CC(C)CC(N)C(=O)O	-84.87	C00123	cpd00107
cpd00107_c0	L-Leucine_c0	C6H13NO2	0	ROHFNLRQFUQHCH-YFKPBYRVSA-N	CC(C)CC(N)C(=O)O	-84.87	C00123	cpd00107
