id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd00085_c0	beta-Alanine_c0	C3H7NO2	0	UCMIRNVEIXFBKS-UHFFFAOYSA-N	NCCC(=O)O	-86.11	C00099	cpd00085
cpd00242_c0	H2CO3_c0	CHO3	-1	BVKZGUZCCUSVTD-UHFFFAOYSA-M	O=C([O-])O	-140.26	C00288	cpd00242
cpd12848_c0	Holo-[carboxylase]_c0	C17H27N5O4R2S	0				C06250	cpd12848
cpd12543_c0	Carboxybiotin-carboxyl-carrier protein_c0	C18H26N5O6R2S	-1				C04419	cpd12543
cpd06717_c0	6-Oxo-2-hydroxycyclohexane-1-carboxyl-CoA_c0	C28H41N7O19P3S	-3	XUJOIUADEGVEIA-SOAMHPODSA-J	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)C1C(=O)CCCC1O	-834.56	C09825	cpd06717
cpd04103_c0	3-Hydroxypimelyl-CoA_c0	C28H42N7O20P3S	-4	VGEBXBQECGWCRH-JXUSAFQPSA-I	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CC(O)CCCC(=O)[O-]	-895.22	C06714	cpd04103
cpd12390_c0	Peptidylproline (omega=180)_c0	C6H8N2O2R2	0				C03798	cpd12390
cpd12358_c0	Peptidylproline (omega=0)_c0	C6H8N2O2R2	0				C03633	cpd12358
cpd00383_c0	Shikimate_c0	C7H9O5	-1	JXOHGGNKMLTUBP-HSUXUTPPSA-M	O=C([O-])C1=CC(O)C(O)C(O)C1	-171.29	C00493	cpd00383
cpd02030_c0	3-phosphoshikimate_c0	C7H8O8P	-3	QYOJSKGCWNAKGW-PBXRRBTRSA-K	O=C([O-])C1=CC(OP(=O)([O-])[O-])C(O)C(O)C1	-383.79	C03175	cpd02030
cpd00873_c0	Nicotinate ribonucleotide_c0	C11H12NO9P	-2	JOUIQRNQJGXQDC-ZYUZMQFOSA-L	O=C([O-])c1ccc[n+](C2OC(COP(=O)([O-])[O-])C(O)C2O)c1	-380.18	C01185	cpd00873
cpd03471_c0	Nicotinate D-ribonucleoside_c0	C11H13NO6	0	PUEDDPCUCPRQNY-ZYUZMQFOSA-N	O=C([O-])c1ccc[n+](C2OC(CO)C(O)C2O)c1	-167.68	C05841	cpd03471
cpd00219_c0	Prephenate_c0	C10H8O6	-2	FPWMCUPFBRFMLH-XGAOUMNUSA-L	O=C([O-])C(=O)CC1(C(=O)[O-])C=CC(O)C=C1	-186.17	C00254	cpd00219
cpd00868_c0	p-hydroxyphenylpyruvate_c0	C9H7O4	-1	KKADPXVIOXHVKN-UHFFFAOYSA-M	O=C(O)C(=O)Cc1ccc([O-])cc1	-115.3	C01179	cpd00868
cpd00485_c0	D-Mannose1-phosphate_c0	C6H11O9P	-2	HXXFSFRBOHSIMQ-RWOPYEJCSA-L	O=P([O-])([O-])OC1OC(CO)C(O)C(O)C1O	-430.78	C00636	cpd00485
cpd02905_c0	OPC-8:0_c0	C18H29O3	-1	BZXZFDKIRZBJEP-CLTKARDFSA-M	CCC=CCC1C(=O)CCC1CCCCCCCC(=O)[O-]	-60.63	C04780	cpd02905
cpd00903_c0	12-OPDA_c0	C18H27O3	-1	PMTMAFAPLCGXGK-CLTKARDFSA-M	CCC=CCC1C(=O)C=CC1CCCCCCCC(=O)[O-]	-51.62	C01226	cpd00903
cpd00504_c0	LL-2,6-Diaminopimelate_c0	C7H14N2O4	0	GMKMEZVLHJARHF-WHFBIAKZSA-N	NC(CCCC(N)C(=O)O)C(=O)O	-163.68	C00666	cpd00504
cpd00516_c0	meso-2,6-Diaminopimelate_c0	C7H14N2O4	0	GMKMEZVLHJARHF-SYDPRGILSA-N	NC(CCCC(N)C(=O)O)C(=O)O	-163.68	C00680	cpd00516
cpd15500_c0	Menaquinone 8_c0	C51H72O2	0	PTWSIIUEOFZCHW-NTCAYCPXSA-N	CC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O	206.06		cpd15500
cpd15499_c0	Menaquinol 8_c0	C51H74O2	0	OIEZRVBFVPGODT-WQWYCSGDSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1c(C)c(O)c2ccccc2c1O	180.271		cpd15499
cpd02427_c0	Thiomorpholine 3-carboxylate_c0	C5H8NO2S	-1	JOKIQGQOKXGHDV-UHFFFAOYSA-N	O=C(O)C1CSCCN1	-61.82	C03901	cpd02427
cpd02714_c0	3,4-Dehydrothiomorpholine-3-carboxylate_c0	C5H6NO2S	-1	HRXJCQXGAHSUJC-UHFFFAOYSA-M	O=C([O-])C1=NCCSC1	-59.99	C04445	cpd02714
cpd01270_c0	FMNH2_c0	C17H21N4O9P	-2	YTNIXZGTHTVJBW-SCRDCRAPSA-L	Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)(O)O)c1nc([O-])nc([O-])c1N2	-346.33	C01847	cpd01270
cpd09878_c0	Sulfoacetate_c0	C2H2O5S	-2	AGGIJOLULBJGTQ-UHFFFAOYSA-L	O=C([O-])CS(=O)(=O)[O-]	-205.232	C14179	cpd09878
cpd00040_c0	Glyoxalate_c0	C2HO3	-1	HHLFWLYXYJOTON-UHFFFAOYSA-M	O=CC(=O)[O-]	-111.04	C00048	cpd00040
cpd00050_c0	FMN_c0	C17H18N4O9P	-3	ANKZYBDXHMZBDK-SCRDCRAPSA-K	Cc1cc2nc3c([O-])nc(=O)[nH]c3[n+](CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C	-323.22	C00061	cpd00050
cpd00081_c0	Sulfite_c0	HO3S	-1	LSNNMFCWUKXFEE-UHFFFAOYSA-M	O=S([O-])O	-126.15	C00094	cpd00081
cpd15529_c0	phosphatidylethanolamine ditetradecanoyl_c0	C33H66NO8P	0			-347.71		cpd15529
cpd15336_c0	2-Acyl-sn-glycero-3-phosphoethanolamine dodecanoyl_c0	C17H36NO7P	0			-332.94		cpd15336
cpd00465_c0	Ureidoglycolate_c0	C3H5N2O4	-1	NWZYYCVIOKVTII-SFOWXEAESA-M	N=C(O)NC(O)C(=O)[O-]	-163.98	C00603	cpd00465
cpd00223_c0	Glycerate_c0	C3H5O4	-1	RBNPOMFGQQGHHO-UWTATZPHSA-M	O=C([O-])C(O)CO	-159.4	C00258	cpd00223
cpd00169_c0	3-Phosphoglycerate_c0	C3H4O7P	-3	OSJPPGNTCRNQQC-UWTATZPHSA-K	O=C([O-])C(O)COP(=O)([O-])[O-]	-371.9	C00197	cpd00169
cpd02045_c0	1-Hydroxy-2-naphthoate_c0	C11H7O3	-1	SJJCQDRGABAVBB-UHFFFAOYSA-M	O=C(O)c1ccc2ccccc2c1[O-]	-82.719	C03203	cpd02045
cpd01932_c0	1,2-Naphthalenediol_c0	C10H8O2	0	NXPPAOGUKPJVDI-UHFFFAOYSA-N	Oc1ccc2ccccc2c1O	-39.569	C03012	cpd01932
cpd00760_c0	2-Methylbutyryl-CoA_c0	C26H40N7O17P3S	-4	LYNVNYDEQMMNMZ-UHFFFAOYSA-J	CCC(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-782.78	C01033	cpd00760
cpd11495_c0	2-methylbutyryl-ACP_c0	C16H29N2O8PRS	-2					cpd11495
cpd01584_c0	p-Aminophenol_c0	C6H7NO	0	PLIKAWJENQZMHA-UHFFFAOYSA-N	Nc1ccc(O)cc1	-5.84	C02372	cpd01584
cpd00655_c0	Dephospho-CoA_c0	C21H33N7O13P2S	-2	KDTSHFARGAKYJN-IBOSZNHHSA-L	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(O)C([O-])=NCCC([O-])=NCCS	-539.494	C00882	cpd00655
cpd01795_c0	2-Deoxy-D-gluconate_c0	C6H11O6	-1	PALQXFMLVVWXFD-KODRXGBYSA-M	O=C([O-])CC(O)C(O)C(O)CO	-230.62	C02782	cpd01795
cpd02441_c0	3-Dehydro-2-deoxy-D-gluconate_c0	C6H9O6	-1	CNLFCQPCBQQMHK-XINAWCOVSA-M	O=C([O-])CC(=O)C(O)C(O)CO	-222.6	C03926	cpd02441
cpd01775_c0	Phosphoribosyl-ATP_c0	C15H20N5O20P4	-5	RKNHJBVBFHDXGR-KEOHHSTQSA-I	N=c1c2ncn(C3OC(COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])C(O)C3O)c2ncn1C1OC(COP(=O)([O-])[O-])C(O)C1O	-1015.22	C02739	cpd01775
cpd00103_c0	PRPP_c0	C5H9O14P3	-4	PQGCEDQWHSBAJP-TXICZTDVSA-J	O=P([O-])([O-])OCC1OC(OP(=O)(O)OP(=O)([O-])[O-])C(O)C1O	-814.62	C00119	cpd00103
cpd00858_c0	L-Glutamate5-semialdehyde_c0	C5H9NO3	0	KABXUUFDPUOJMW-BYPYZUCNSA-N	NC(CCC=O)C(=O)O	-111.43	C01165	cpd00858
cpd02431_c0	1-Pyrroline-5-carboxylate_c0	C5H6NO2	-1	DWAKNKKXGALPNW-BYPYZUCNSA-M	O=C([O-])C1CCC=N1	-59.27	C03912	cpd02431
cpd00498_c0	2-Aceto-2-hydroxybutanoate_c0	C6H9O4	-1	VUQLHQFKACOHNZ-LURJTMIESA-M	CCC(O)(C(C)=O)C(=O)[O-]	-151.56	C00659	cpd00498
cpd10162_c0	(R)-3-Hydroxy-3-methyl-2-oxopentanoate_c0	C6H9O4	-1	YJVOWRAWFXRESP-ZCFIWIBFSA-M	CCC(C)(O)C(=O)C(=O)[O-]	-149.1	C14463	cpd10162
cpd15352_c0	2-Demethylmenaquinone 8_c0	C50H70O2	0	GDUBPWSFXUAETN-AENDIINCSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=CC(=O)c2ccccc2C1=O	206.47		cpd15352
cpd15353_c0	2-Demethylmenaquinol 8_c0	C50H72O2	0	RGINGPZIMPREDO-AENDIINCSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=CC(O)c2ccccc2C1O	199.55		cpd15353
cpd00001_e0	H2O_e0	H2O	0	XLYOFNOQVPJJNP-UHFFFAOYSA-N	O	-56.687	C00001	cpd00001
cpd00481_c0	Isobutyryl-CoA_c0	C25H38N7O17P3S	-4	AEWHYWSPVRZHCT-NDZSKPAWSA-J	CC(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-784.4	C00630	cpd00481
cpd11545_c0	isobutyryl-ACP_c0	C15H27N2O8PRS	-2					cpd11545
cpd15557_c0	phosphatidylserine dioctadecanoyl_c0	C42H80NO10P	-2			-415.4		cpd15557
cpd15533_c0	phosphatidylethanolamine dioctadecanoyl_c0	C41H82NO8P	0			-334.75		cpd15533
cpd05640_c0	2-Chloro-4-hydroxy-6-amino-1,3,5-triazine_c0	C3H3N4OCl	0	GHCVXTFBVDVFGE-UHFFFAOYSA-N	N=c1nc(Cl)nc(O)[nH]1	-1.18	C08735	cpd05640
cpd00099_c0	Cl-_c0	Cl	-1	VEXZGXHMUGYJMC-UHFFFAOYSA-M	[Cl-]		C00698	cpd00099
cpd05639_c0	Ammelide_c0	C3H4N4O2	0	YSKUZVBSHIWEFK-UHFFFAOYSA-M	N=c1nc([O-])[nH]c(O)n1	-37.24	C08734	cpd05639
cpd01357_c0	(R)-Mandelate_c0	C8H7O3	-1	IWYDHOAUDWTVEP-SSDOTTSWSA-M	O=C([O-])C(O)c1ccccc1	-87.92	C01983	cpd01357
cpd01447_c0	Benzoylformate_c0	C8H5O3	-1	FAQJJMHZNSSFSM-UHFFFAOYSA-M	O=C([O-])C(=O)c1ccccc1	-78.99	C02137	cpd01447
cpd00286_c0	Undecaprenylphosphate_c0	C55H89O4P	-2	UFPHFKCTOZIAFY-RDQGWRCRSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])[O-]	49.72	C00348	cpd00286
cpd02862_c0	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)_c0	C40H62N9O26P2	-3	PFMVORMCVGOQKR-XNCOKRRHSA-K	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C(O)=NC(CCC([O-])=NC(CCCCN)C(O)=NC(C)C(O)=NC(C)C(=O)O)C(=O)O	-1046.45	C04702	cpd02862
cpd02948_c0	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho- undecaprenol_c0	C86H140N7O21P2	-3	SULOOAFLXMQJSF-OGDYFQGPSA-K	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(O)C(OC(C)C(O)=NC(C)C(O)=NC(CCC([O-])=NC(CCCCN)C(O)=NC(C)C([O-])=NC(C)C(=O)O)C(=O)O)C1N=C(C)[O-]	-598.96	C04851	cpd02948
cpd02857_c0	DAHP_c0	C7H10O10P	-3	PJWIPEXIFFQAQZ-PUFIMZNGSA-K	O=C([O-])C(=O)CC(O)C(O)C(O)COP(=O)([O-])[O-]	-469.06	C04691	cpd02857
cpd00699_c0	5-Dehydroquinate_c0	C7H9O6	-1	WVMWZWGZRAXUBK-SYTVJDICSA-M	O=C1CC(O)(C(=O)[O-])CC(O)C1O	-214.49	C00944	cpd00699
cpd04539_c0	2-Amino-3-oxo-4-phosphonooxybutyrate_c0	C4H6NO7P	-2	LMKSRFWSQAKTOE-VKHMYHEASA-L	NC(C(=O)[O-])C(=O)COP(=O)([O-])O	-365.05	C07335	cpd04539
cpd01489_c0	beta-Alanopine_c0	C6H10NO4	-1	OAWHMSFCLIYBHE-SCSAIBSYSA-M	CC(NCCC(=O)[O-])C(=O)O	-155.58	C02207	cpd01489
cpd00125_c0	5-10-Methylenetetrahydrofolate_c0	C20H21N7O6	-2	QYNUQALWYRSVHF-OLZOCXBDSA-L	N=c1nc([O-])c2c([nH]1)NCC1CN(c3ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc3)CN21	-93.65	C00143	cpd00125
cpd00087_c0	Tetrahydrofolate_c0	C19H21N7O6	-2	MSTNYGQPCMXVAQ-KIYNQFGBSA-L	N=c1nc([O-])c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1)N2	-113.97	C00101	cpd00087
cpd02152_c0	L-Argininosuccinate_c0	C10H17N4O6	-1	KDZOASGQNOPSCU-ZBHICJROSA-M	N=C(NCCCC(N)C(=O)O)NC(CC(=O)[O-])C(=O)O	-224.81	C03406	cpd02152
cpd00051_c0	L-Arginine_c0	C6H15N4O2	1	ODKSFYDXXFIFQN-BYPYZUCNSA-O	N=C(N)NCCCC([NH3+])C(=O)O	-73.77	C00062	cpd00051
cpd03362_c0	5-Hydroxykynurenine_c0	C10H12N2O4	0	OTDQYOVYQQZAJL-QMMMGPOBSA-N	Nc1ccc(O)cc1C(=O)CC(N)C(=O)O	-116.42	C05651	cpd03362
cpd11625_c0	2-Oxo acid_c0	C2O3R	-1				C00161	cpd11625
cpd03363_c0	4-(2-Amino-5-hydroxyphenyl)-2,4-dioxobutanoate_c0	C10H8NO5	-1	MISPYSDHCLFNAO-UHFFFAOYSA-M	Nc1ccc([O-])cc1C(=O)CC(=O)C(=O)O	-141.19	C05652	cpd03363
cpd11612_c0	Amino acid_c0	C2H3NO2R	-1				C00045	cpd11612
cpd00641_c0	L-Histidinol_c0	C6H12N3O	1	ZQISRDCJNBUVMM-YFKPBYRVSA-O	[NH3+]C(CO)Cc1cnc[nH]1	-2.41	C00860	cpd00641
cpd15328_c0	1-octadec-11-enoyl-sn-glycerol 3-phosphate_c0	C21H40O7P	-1			-317.85		cpd15328
cpd00128_c0	Adenine_c0	C5H5N5	0	GFFGJBXGBJISGV-UHFFFAOYSA-N	Nc1nc[nH]c2ncnc1-2	78.85	C00147	cpd00128
cpd03597_c0	Tyrosol_c0	C8H10O2	0	YCCILVSKPBXVIP-UHFFFAOYSA-N	OCCc1ccc(O)cc1	-46.14	C06044	cpd03597
cpd02361_c0	4-Hydroxyphenylacetaldehyde_c0	C8H8O2	0	IPRPPFIAVHPVJH-UHFFFAOYSA-N	O=CCc1ccc(O)cc1	-36.66	C03765	cpd02361
cpd15687_c0	CDP-1,2-dianteisopentadecanoylglycerol_c0	C42H75N3O15P2	-2			-644.46		cpd15687
cpd15693_c0	Dianteisopentadecanoylphosphatidylserine_c0	C36H68NO10P	-2			-428.74		cpd15693
cpd00435_c0	Phenylcarbinol_c0	C7H8O	0	WVDDGKGOMKODPV-UHFFFAOYSA-N	OCc1ccccc1	-8.28	C00556	cpd00435
cpd11621_c0	Oxidizedferredoxin_c0	Fe2R4S6	6				C00139	cpd11621
cpd01034_c0	Toluol_c0	C7H8	0	YXFVVABEGXRONW-UHFFFAOYSA-N	Cc1ccccc1	31.63	C01455	cpd01034
cpd11620_c0	Reducedferredoxin_c0	Fe2R4S6	4				C00138	cpd11620
cpd00126_c0	GMP_c0	C10H12N5O8P	-2	RQFCJASXJCIDSX-UUOKFMHZSA-L	N=c1nc([O-])c2ncn(C3OC(COP(=O)([O-])O)C(O)C3O)c2[nH]1	-308.3	C00144	cpd00126
cpd12547_c0	L-2-Lysophosphatidylethanolamine_c0	C23H46NO7P	0				C04438	cpd12547
cpd08286_c0	2-C-methyl-D-erythritol4-phosphate_c0	C5H11O7P	-2	XMWHRVNVKDKBRG-UHNVWZDZSA-L	CC(O)(CO)C(O)COP(=O)([O-])[O-]	-366.71	C11434	cpd08286
cpd00247_c0	Orotate_c0	C5H3N2O4	-1	PXQPEWDEAKTCGB-UHFFFAOYSA-M	O=C(O)c1cc([O-])nc(O)n1	-142.48	C00295	cpd00247
cpd02978_c0	7,8-Dihydroneopterin 3'-triphosphate_c0	C9H13N5O13P3	-3	DGGUVLXVLHAAGT-XINAWCOVSA-K	N=c1nc([O-])c2c([nH]1)NCC(C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])=N2	-704.45	C04895	cpd02978
cpd03666_c0	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)- amino-4-oxopyrimidine_c0	C9H15N5O14P3	-3	ZJYBJXKSWQPKFW-UHFFFAOYSA-K	N=c1nc([O-])c(N)c(NCC(=O)C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])[nH]1	-753.92	C06148	cpd03666
cpd00290_c0	D-fructose-1,6-bisphosphate_c0	C6H10O12P2	-4	RNBGYGVWRKECFJ-ARQDHWQXSA-J	O=P([O-])([O-])OCC1OC(O)(COP(=O)([O-])[O-])C(O)C1O	-644.17	C00354	cpd00290
cpd00072_c0	D-fructose-6-phosphate_c0	C6H11O9P	-2	BGWGXPAPYGQALX-ARQDHWQXSA-L	O=P([O-])([O-])OCC1OC(O)(CO)C(O)C1O	-431.67	C00085	cpd00072
cpd03607_c0	4-(Phosphonooxy)-threonine_c0	C4H8NO7P	-2	FKHAKIJOKDGEII-UHFFFAOYSA-L	NC(C(=O)[O-])C(O)COP(=O)([O-])O	-373.07	C06055	cpd03607
cpd01061_c0	Geranial_c0	C10H16O	0	WTEVQBCEXWBHNA-JXMROGBWSA-N	CC(C)=CCCC(C)=CC=O	17.34	C01499	cpd01061
cpd15165_c0	Geranic acid_c0	C10H15O2	-1	ZHYZQXUYZJNEHD-VQHVLOKHSA-M	CC(C)=CCCC(C)=CC(=O)[O-]	-35.36	C16461	cpd15165
cpd03762_c0	cis-1,2-dihydroxybenzoate_c0	C7H7O4	-1	PUCYIVFXTPWJDD-CAHLUQPWSA-M	O=C([O-])C1(O)C=CC=CC1O	-125.07	C06321	cpd03762
cpd00077_c0	Catechol_c0	C6H6O2	0	YCIMNLLNPGFGHC-UHFFFAOYSA-N	Oc1ccccc1O	-49.38	C00090	cpd00077
cpd16346_c0	Nervonoyl-CoA_c0	C45H77N7O17P3S	-3	QHZAQVTVYPHLKK-YVBAAGQKSA-J	CCCCCCCCC=CCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-727.83	C16532	cpd16346
cpd05238_c0	Nervonic acid_c0	C24H45O2	-1	GWHCXVQVJPWHRF-KTKRTIGZSA-M	CCCCCCCCC=CCCCCCCCCCCCCCC(=O)[O-]	-28.75	C08323	cpd05238
cpd00357_c0	TTP_c0	C10H14N2O14P3	-3	NHVNXKFIZYSCEB-XLPZGREQSA-K	Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O2)c(=O)nc1[O-]	-774.34	C00459	cpd00357
cpd00297_c0	dTDP_c0	C10H14N2O11P2	-2	UJLXYODCHAELLY-XLPZGREQSA-L	Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)([O-])O)O2)c(=O)nc1[O-]	-566.34	C00363	cpd00297
cpd02691_c0	2-methyl-3-hydroxy-butyryl-CoA_c0	C26H40N7O18P3S	-4	PEKYNTFSOBAABV-LQUDNSJZSA-J	CC(O)C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-820.82	C04405	cpd02691
cpd02124_c0	2-Methylacetoacetyl-CoA_c0	C26H38N7O18P3S	-4	NHNODHRSCRALBF-UHFFFAOYSA-J	CC(=O)C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-812.8	C03344	cpd02124
cpd00745_c0	Hydracrylic acid_c0	C3H5O3	-1	ALRHLSYJTWAHJZ-UHFFFAOYSA-M	O=C([O-])CCO	-121.36	C01013	cpd00745
cpd03375_c0	3-Hydroxypropanoyl-CoA_c0	C24H37N7O18P3S	-3	BERBFZCUSMQABM-IEXPHMLFSA-J	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CCO	-820.44	C05668	cpd03375
cpd17454_c0	Aliphatic oxo acid_c0	C3H3O3R	0				C17265	cpd17454
cpd17455_c0	Homoamino acid_c0	C3H6NO2R	0				C17266	cpd17455
cpd00274_c0	Citrulline_c0	C6H13N3O3	0	RHGKLRLOHDJJDR-BYPYZUCNSA-N	N=C(O)NCCCC(N)C(=O)O	-123.87	C00327	cpd00274
cpd03256_c0	5beta-Pregnane-11beta,21-diol-3,20-dione_c0	C21H32O4	0	CTTOFMJLOGMZRN-BBWLNIHDSA-N	CC12CC(O)C3C(CCC4CC(=O)CCC43C)C1CCC2C(=O)CO	-109.44	C05475	cpd03256
cpd01450_c0	Corticosterone_c0	C21H30O4	0	OMFXVFTZEKFJBZ-HJTSIMOOSA-N	CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12	-91.61	C02140	cpd01450
cpd11341_c0	gamma-glutamyl-gamma-butyraldehyde_c0	C9H16N2O4	0	JZNLEPLZUABCSQ-ZETCQYMHSA-N	NC(CCC(O)=NCCCC=O)C(=O)O	-138.77	C15700	cpd11341
cpd11408_c0	gamma-Glutamyl-GABA_c0	C9H15N2O5	-1	MKYPKZSGLSOGLL-LURJTMIESA-M	NC(CCC([O-])=NCCCC(=O)O)C(=O)O	-191.47	C15767	cpd11408
cpd00296_c0	dGMP_c0	C10H12N5O7P	-2	LTFMZDNNPPEQNG-KVQBGUIXSA-L	N=c1nc([O-])c2ncn(C3CC(O)C(COP(=O)([O-])O)O3)c2[nH]1	-268.46	C00362	cpd00296
cpd00277_c0	Deoxyguanosine_c0	C10H13N5O4	0	YKBGVTZYEHREMT-KVQBGUIXSA-N	N=c1nc(O)c2ncn(C3CC(O)C(CO)O3)c2[nH]1	-55.96	C00330	cpd00277
cpd11438_c0	fa4_c0	C15H29O2	-1			-67.5		cpd11438
cpd01240_c0	D-Glucoside_c0	C6H11O6R	0				C01798	cpd01240
cpd11848_c0	ROH_c0	HOR	0				C01335	cpd11848
cpd17418_c0	9-Methylthio-2-nonanoic acid_c0	C10H17O3S	-1	MJGXIOUQXYXGLP-UHFFFAOYSA-M	CSCCCCCCCC(=O)C(=O)[O-]	-92.58	C17228	cpd17418
cpd17419_c0	Pentahomomethionine_c0	C10H21NO2S	0	GYYOKOIBHIWNHE-UHFFFAOYSA-N	CSCCCCCCCC(N)C(=O)O	-67.81	C17229	cpd17419
cpd15339_c0	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)_c0	C21H44NO7P	0			-326.46		cpd15339
cpd00214_c0	Palmitate_c0	C16H31O2	-1	IPCSVZSSVZVIGE-UHFFFAOYSA-M	CCCCCCCCCCCCCCCC(=O)[O-]	-64.07	C00249	cpd00214
cpd01306_c0	Cycloartenol_c0	C30H50O	0	HVXLSFNCWWWDPA-COENLIPYSA-N	C=C(C)CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C		C01902	cpd01306
cpd05727_c0	24-Methylenecycloartanol_c0	C31H52O	0	BDHQMRXFDYJGII-IPZXCPSCSA-N	C=C(CCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C)C(C)C		C08830	cpd05727
cpd01324_c0	L-Histidinal_c0	C6H10N3O	1	VYOIELONWKIZJS-YFKPBYRVSA-O	[NH3+]C(C=O)Cc1cnc[nH]1	7.07	C01929	cpd01324
cpd11468_c0	Dodecanoyl-ACP_c0	C23H44N2O8PRS	-2				C05223	cpd11468
cpd15521_c0	1,2-didodecanoyl-sn-glycerol 3-phosphate_c0	C27H52O8P	-1			-371.18		cpd15521
cpd15679_c0	1,2-diisotetradecanoyl-sn-glycerol 3-phosphate_c0	C31H60O8P	-1			-368.32		cpd15679
cpd01133_c0	Stachyose_c0	C24H42O21	0	UQZIYBXSHAGNOE-XNSRJBNMSA-N	OCC1OC(OCC2OC(OCC3OC(OC4(CO)OC(CO)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O	-694.61	C01613	cpd01133
cpd00082_c0	D-Fructose_c0	C6H12O6	0	BJHIKXHVCXFQLS-UYFOZJQFSA-N	O=C(CO)C(O)C(O)C(O)CO	-217.42	C00095	cpd00082
cpd03200_c0	Manninotriose_c0	C18H32O16	0	FBJQEBRMDXPWNX-YOFXRGKYSA-N	OCC1OC(OCC2OC(OCC3OC(O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O	-535.24	C05404	cpd03200
